orderid,date,status,qty,amount,currency,b2b
171-2644368-7969167,2022-04-30,Shipped,1,1463.0,INR,False
171-2644368-7969167,2022-04-30,Shipped,1,399.0,INR,False
171-2644368-7969167,2022-04-30,Shipped,1,442.0,INR,False
171-2644368-7969167,2022-04-30,Shipped,1,1149.0,INR,False
171-2644368-7969167,2022-04-30,Shipped,1,845.0,INR,False
171-1758807-7455529,2022-04-30,Shipped,1,788.0,INR,False
404-5848202-7366725,2022-04-30,Cancelled,0,734.29,INR,False
408-8224264-0017161,2022-04-30,Shipped,1,788.0,INR,False
408-6529937-6381928,2022-04-30,Shipped,1,654.0,INR,False
407-2028379-9672355,2022-04-30,Shipped,1,518.0,INR,False
402-9221687-4573915,2022-04-30,Shipped,1,626.0,INR,False
405-2668017-2013957,2022-04-30,Shipped,1,534.0,INR,False
408-3337319-8990747,2022-04-30,Shipped,1,475.0,INR,False
407-1256885-2004349,2022-04-30,Shipped,1,549.0,INR,False
404-3723311-1030756,2022-04-30,Shipped,1,518.0,INR,False
171-5542306-9306709,2022-04-30,Cancelled,0,568.57,INR,False
406-3702147-1800341,2022-04-30,Shipped - Delivered to Buyer,1,725.0,INR,False
404-5867260-9073129,2022-04-30,Cancelled,0,437.14,INR,False
404-0532727-2082745,2022-04-30,Shipped,1,1499.0,INR,False
403-8966287-7773106,2022-04-30,Shipped,1,363.0,INR,False
408-1512444-4965152,2022-04-30,Shipped,1,399.0,INR,False
171-9451879-3651542,2022-04-30,Shipped,1,487.0,INR,False
408-8501185-0578768,2022-04-30,Cancelled,1,824.0,INR,False
402-0251823-0845133,2022-04-30,Shipped - Delivered to Buyer,1,353.0,INR,False
408-5190897-8781155,2022-04-30,Shipped,1,487.0,INR,False
403-3109934-4911514,2022-04-30,Shipped,1,597.0,INR,False
407-0718034-7893108,2022-04-30,Shipped,1,654.0,INR,False
404-0752237-5721965,2022-04-30,Shipped,1,597.0,INR,False
403-6818986-3510737,2022-04-30,Cancelled,1,363.0,INR,False
403-4673019-6572340,2022-04-30,Shipped,1,471.0,INR,False
171-4549643-0067500,2022-04-30,Cancelled,0,568.57,INR,False
404-3622512-3887551,2022-04-30,Shipped,1,744.0,INR,False
406-6906315-9570765,2022-04-30,Shipped,1,399.0,INR,False
407-3562449-1962729,2022-04-30,Shipped - Delivered to Buyer,1,568.0,INR,False
408-2593644-6317933,2022-04-30,Shipped,1,835.0,INR,False
407-7607527-1189964,2022-04-30,Shipped - Rejected by Buyer,1,568.0,INR,False
405-7398388-2654744,2022-04-30,Shipped,1,899.0,INR,False
405-5066690-4132337,2022-04-30,Shipped,1,406.0,INR,False
408-6466311-6949931,2022-04-30,Shipped,1,0.0,INR,False
171-4643830-2345965,2022-04-30,Cancelled,0,570.48,INR,False
404-1051549-5381167,2022-04-30,Shipped - Delivered to Buyer,1,399.0,INR,False
406-7625210-8793109,2022-04-30,Shipped,1,789.0,INR,False
406-8665288-2025908,2022-04-30,Shipped,1,620.0,INR,False
408-6732772-4525113,2022-04-30,Shipped - Delivered to Buyer,1,0.0,INR,False
171-7068385-2777168,2022-04-30,Shipped - Delivered to Buyer,1,631.0,INR,False
405-9930530-1209919,2022-04-30,Shipped,1,499.0,INR,False
407-0288006-5535531,2022-04-30,Shipped,1,807.0,INR,False
403-6363820-3080315,2022-04-30,Shipped,1,666.0,INR,False
408-7937211-8974712,2022-04-30,Shipped,1,0.0,INR,False
407-4283259-6933941,2022-04-30,Shipped,1,329.0,INR,False
407-3630361-4581152,2022-04-30,Cancelled,0,568.57,INR,False
408-6348199-2089932,2022-04-30,Shipped,1,0.0,INR,False
408-5824761-8505932,2022-04-30,Shipped - Delivered to Buyer,1,399.0,INR,False
406-0673842-3693910,2022-04-30,Shipped,1,399.0,INR,False
405-0722232-7258752,2022-04-30,Shipped,1,487.0,INR,False
408-0224364-7467540,2022-04-30,Shipped,1,1033.0,INR,False
408-2445040-0957913,2022-04-30,Shipped,1,625.0,INR,False
406-8412164-3153129,2022-04-30,Shipped,1,432.0,INR,False
407-5524319-6977912,2022-04-30,Cancelled,0,568.57,INR,False
407-7757868-6086759,2022-04-30,Shipped,1,1115.0,INR,False
171-5065107-7793119,2022-04-30,Shipped,1,511.0,INR,False
403-0216195-8439543,2022-04-30,Shipped,1,599.0,INR,False
402-9874837-4557125,2022-04-30,Shipped,1,545.0,INR,False
408-8892348-9765950,2022-04-30,Shipped,1,353.0,INR,False
408-6417023-0253911,2022-04-30,Shipped,1,563.0,INR,False
407-4004149-2857161,2022-04-30,Shipped,1,487.0,INR,False
404-6408992-6781106,2022-04-30,Shipped,1,352.0,INR,False
407-9345273-2408359,2022-04-30,Shipped,1,376.0,INR,False
408-0266080-9401113,2022-04-30,Shipped - Returned to Seller,1,599.0,INR,False
404-6096382-3389133,2022-04-30,Shipped - Delivered to Buyer,1,329.0,INR,False
405-9737320-3923530,2022-04-30,Shipped,1,1133.0,INR,False
402-7908398-5262750,2022-04-30,Shipped,1,684.0,INR,False
407-6861831-9368312,2022-04-30,Cancelled,0,568.57,INR,False
406-4290163-4557960,2022-04-30,Cancelled,1,435.0,INR,False
405-9000587-4386763,2022-04-30,Shipped,1,399.0,INR,False
405-9000587-4386763,2022-04-30,Shipped,1,399.0,INR,False
404-7760595-7490722,2022-04-30,Cancelled,1,399.0,INR,False
403-8206114-6438765,2022-04-30,Shipped,1,788.0,INR,False
404-6734371-2217151,2022-04-30,Shipped - Delivered to Buyer,1,549.0,INR,False
403-9844758-9663515,2022-04-30,Shipped,1,654.0,INR,False
402-1037282-5400318,2022-04-30,Shipped,1,399.0,INR,False
408-6497115-2636366,2022-04-30,Shipped - Delivered to Buyer,1,599.0,INR,False
408-2311178-4563550,2022-04-30,Shipped,1,874.0,INR,False
171-7904830-1900363,2022-04-30,Shipped - Delivered to Buyer,1,533.0,INR,False
406-9476969-2801163,2022-04-30,Shipped,1,399.0,INR,False
403-2867551-8904322,2022-04-30,Shipped,1,744.0,INR,False
407-0133690-8157926,2022-04-30,Shipped,1,499.0,INR,False
402-2892726-4411563,2022-04-30,Cancelled,1,399.0,INR,False
402-9688522-2179563,2022-04-30,Shipped,1,376.0,INR,False
404-7977517-7125147,2022-04-30,Shipped,1,486.0,INR,False
403-4009455-2766717,2022-04-30,Shipped,1,399.0,INR,False
408-8960391-6097167,2022-04-30,Cancelled,0,568.57,INR,False
406-9811989-3946709,2022-04-30,Shipped,1,424.0,INR,False
406-0361691-7797129,2022-04-30,Shipped - Delivered to Buyer,1,362.0,INR,False
408-9628391-5712365,2022-04-30,Shipped,1,599.0,INR,False
408-1587720-2667552,2022-04-30,Shipped,1,597.0,INR,False
171-5980259-5726757,2022-04-30,Shipped,1,487.0,INR,False
405-2266530-9531500,2022-04-30,Shipped - Delivered to Buyer,1,563.0,INR,False
408-3468189-1632369,2022-04-30,Shipped,1,487.0,INR,False
402-8199412-5613164,2022-04-30,Shipped,1,1099.0,INR,False
406-8049367-7383569,2022-04-30,Shipped,1,654.0,INR,False
404-4084311-5014713,2022-04-30,Shipped,1,329.0,INR,False
405-4491602-9761902,2022-04-30,Cancelled,0,568.57,INR,False
404-3973098-9107502,2022-04-30,Shipped,1,1186.0,INR,False
404-8364446-3952321,2022-04-30,Shipped,1,588.0,INR,False
408-4378624-3886712,2022-04-30,Cancelled,0,568.57,INR,False
408-2058872-0942730,2022-04-30,Shipped,1,329.0,INR,False
408-2058872-0942730,2022-04-30,Shipped,1,259.0,INR,False
404-5141245-7726736,2022-04-30,Shipped,1,487.0,INR,False
405-5489495-6651552,2022-04-30,Shipped - Delivered to Buyer,1,549.0,INR,False
171-6816175-3049154,2022-04-30,Shipped,1,626.0,INR,False
408-7342331-1733136,2022-04-30,Cancelled,0,568.57,INR,False
402-1721558-6618710,2022-04-30,Cancelled,0,570.48,INR,False
406-2138801-8731538,2022-04-30,Shipped - Delivered to Buyer,1,319.0,INR,False
407-1271803-1705135,2022-04-30,Shipped,1,518.0,INR,False
408-0666162-2209142,2022-04-30,Shipped,1,899.0,INR,False
404-8344681-3468344,2022-04-30,Shipped,1,807.0,INR,False
405-5365766-8023559,2022-04-30,Shipped - Delivered to Buyer,1,463.0,INR,False
405-2729845-2846741,2022-04-30,Shipped,1,653.0,INR,False
407-7312276-7007540,2022-04-30,Shipped,1,1140.0,INR,False
407-6910434-1793162,2022-04-30,Cancelled,0,568.57,INR,False
407-7361111-8973957,2022-04-30,Shipped,1,1260.0,INR,False
406-2349830-7633129,2022-04-30,Shipped,1,909.0,INR,False
404-0553710-6997951,2022-04-30,Cancelled,0,568.57,INR,False
404-5682813-1706729,2022-04-30,Shipped,1,968.0,INR,False
171-0355946-6502712,2022-04-30,Shipped,1,788.0,INR,False
405-5141255-1451535,2022-04-30,Shipped,1,771.0,INR,False
402-4712282-7084353,2022-04-30,Shipped,1,399.0,INR,False
408-4929717-0247504,2022-04-30,Shipped,1,888.0,INR,False
408-4929717-0247504,2022-04-30,Shipped,1,1221.0,INR,False
407-0903946-2097158,2022-04-30,Shipped,1,399.0,INR,False
403-3362230-0094739,2022-04-30,Shipped - Delivered to Buyer,1,471.0,INR,False
404-2227887-7441969,2022-04-30,Shipped,1,545.0,INR,False
407-8016372-7101131,2022-04-30,Shipped,1,968.0,INR,False
407-2520173-9985116,2022-04-30,Shipped,1,499.0,INR,False
407-3257788-4892350,2022-04-30,Shipped,1,399.0,INR,False
408-7201398-0382766,2022-04-30,Shipped,1,399.0,INR,False
407-1181422-6183500,2022-04-30,Cancelled,0,568.57,INR,False
408-6235816-9261123,2022-04-30,Cancelled,1,471.0,INR,False
408-5823964-2421167,2022-04-30,Cancelled,0,386.67,INR,False
408-2752424-0976355,2022-04-30,Cancelled,0,452.38,INR,False
408-1221783-1443515,2022-04-30,Shipped,1,1112.0,INR,False
404-3977029-4836363,2022-04-30,Cancelled,0,568.57,INR,False
406-6993846-8855562,2022-04-30,Shipped,1,1338.0,INR,False
405-5018129-4536368,2022-04-30,Shipped,1,517.0,INR,False
406-3787864-1268330,2022-04-30,Shipped,1,329.0,INR,False
171-8504713-0689107,2022-04-30,Shipped,1,725.0,INR,False
402-9564773-1029157,2022-04-30,Shipped,1,363.0,INR,False
405-4930362-9342759,2022-04-30,Shipped,1,666.0,INR,False
402-4976284-7401969,2022-04-30,Cancelled,0,568.57,INR,False
404-7724638-9574745,2022-04-30,Cancelled,1,588.0,INR,False
408-9182064-6638723,2022-04-30,Shipped,1,449.0,INR,False
171-9163388-0505130,2022-04-30,Shipped,1,696.0,INR,False
171-4737030-9245958,2022-04-30,Shipped,1,459.0,INR,False
402-3889665-2309117,2022-04-30,Shipped - Delivered to Buyer,1,625.0,INR,False
404-0489249-5004350,2022-04-30,Shipped,1,654.0,INR,False
402-5795462-7785129,2022-04-30,Shipped,1,399.0,INR,False
402-1771710-8988341,2022-04-30,Shipped,1,595.0,INR,False
407-8782240-5186712,2022-04-30,Shipped,1,597.0,INR,False
406-1146171-5116306,2022-04-30,Shipped,1,582.0,INR,False
405-4454054-5598720,2022-04-30,Shipped,1,612.0,INR,False
405-0904566-9930731,2022-04-30,Shipped,1,654.0,INR,False
405-2826187-6916328,2022-04-30,Shipped - Delivered to Buyer,1,518.0,INR,False
404-5926144-0737167,2022-04-30,Shipped,1,820.0,INR,False
407-0010438-9058746,2022-04-30,Shipped,1,801.0,INR,False
405-7730926-6032325,2022-04-30,Cancelled,0,568.57,INR,False
171-6907664-7672347,2022-04-30,Shipped,1,399.0,INR,False
404-0072596-3665116,2022-04-30,Shipped,1,540.0,INR,False
406-8833813-9606757,2022-04-30,Shipped,1,1338.0,INR,False
408-3892272-6235562,2022-04-30,Shipped,1,540.0,INR,False
171-9584070-4172351,2022-04-30,Shipped,1,625.0,INR,False
402-1220435-6391519,2022-04-30,Shipped - Delivered to Buyer,1,364.0,INR,False
404-5137687-4471546,2022-04-30,Shipped,1,429.0,INR,False
171-0065908-0641927,2022-04-30,Cancelled,1,899.0,INR,False
403-3416641-9569165,2022-04-30,Cancelled,0,568.57,INR,False
404-1694926-5861958,2022-04-30,Shipped,1,1126.0,INR,False
402-5767256-6281114,2022-04-30,Shipped,1,788.0,INR,False
403-3410267-0750719,2022-04-30,Shipped,1,432.0,INR,False
403-9122678-2549117,2022-04-30,Shipped,1,376.0,INR,False
402-7676083-2016323,2022-04-30,Shipped,1,725.0,INR,False
404-7830524-8312347,2022-04-30,Shipped,1,744.0,INR,False
402-5917367-0340362,2022-04-30,Shipped - Delivered to Buyer,1,825.0,INR,False
408-7154712-8009957,2022-04-30,Shipped,1,399.0,INR,False
402-6250862-8853945,2022-04-30,Shipped,1,1213.0,INR,False
406-0002738-2742749,2022-04-30,Shipped,1,680.0,INR,False
403-6658095-6765934,2022-04-30,Shipped - Delivered to Buyer,1,568.0,INR,False
402-7304691-3952343,2022-04-30,Shipped,1,939.0,INR,False
407-6959497-7065133,2022-04-30,Shipped,1,279.0,INR,False
406-0117804-3287554,2022-04-30,Shipped,1,487.0,INR,False
407-9183800-1013951,2022-04-30,Shipped,1,458.0,INR,False
405-0930056-6437111,2022-04-30,Shipped,1,692.0,INR,False
405-7472210-7516334,2022-04-30,Shipped,1,469.0,INR,False
408-4366006-6437145,2022-04-30,Shipped,1,399.0,INR,False
403-3676854-5721945,2022-04-30,Shipped,1,599.0,INR,False
408-6618566-0057120,2022-04-30,Shipped,1,680.0,INR,False
171-7822891-4076363,2022-04-30,Cancelled,0,568.57,INR,False
406-3015774-3032307,2022-04-30,Shipped,1,989.0,INR,False
407-8925293-2306747,2022-04-30,Shipped - Delivered to Buyer,1,1099.0,INR,False
402-7386453-2621962,2022-04-30,Shipped,1,588.0,INR,False
405-7939580-3974740,2022-04-30,Cancelled,1,999.0,INR,False
402-1304000-3677964,2022-04-30,Shipped,1,487.0,INR,False
403-7294367-8346767,2022-04-30,Shipped,1,653.0,INR,False
403-7294367-8346767,2022-04-30,Shipped,1,496.0,INR,False
406-3069661-8992322,2022-04-30,Shipped,1,319.0,INR,False
405-6917473-7822701,2022-04-30,Cancelled,0,568.57,INR,False
405-2853362-9249968,2022-04-30,Shipped,1,1112.0,INR,False
408-5685967-2798764,2022-04-30,Shipped,1,517.0,INR,False
407-1521483-6236364,2022-04-30,Shipped,1,597.0,INR,False
407-3192826-3199543,2022-04-30,Shipped,1,1099.0,INR,False
405-6680529-6046716,2022-04-30,Shipped,1,375.0,INR,False
407-3789221-2643524,2022-04-30,Shipped,1,517.0,INR,False
171-0201364-0214715,2022-04-30,Shipped,1,692.0,INR,False
404-5782230-8762723,2022-04-30,Shipped,1,486.0,INR,False
404-2222453-6739538,2022-04-30,Shipped - Delivered to Buyer,1,696.0,INR,False
408-7009060-8830716,2022-04-30,Shipped,1,1115.0,INR,False
402-3663529-2350713,2022-04-30,Shipped,1,597.0,INR,False
406-6439645-8186752,2022-04-30,Shipped,1,1115.0,INR,False
407-1487637-6585969,2022-04-30,Cancelled,1,329.0,INR,False
407-0632004-8093157,2022-04-30,Cancelled,1,318.0,INR,False
402-9211704-8331565,2022-04-30,Shipped - Delivered to Buyer,1,499.0,INR,False
402-3020801-9225151,2022-04-30,Cancelled,1,597.0,INR,False
403-3917470-4280308,2022-04-30,Shipped - Delivered to Buyer,1,487.0,INR,False
403-3917470-4280308,2022-04-30,Shipped - Delivered to Buyer,1,363.0,INR,False
171-2628906-0061939,2022-04-30,Shipped,1,459.0,INR,False
406-3009249-7653118,2022-04-30,Shipped,1,486.0,INR,False
171-6395980-8828309,2022-04-30,Shipped,1,568.0,INR,False
404-1435490-1121140,2022-04-30,Shipped - Delivered to Buyer,1,562.0,INR,False
402-7913336-9467565,2022-04-30,Shipped,1,995.0,INR,False
408-7264030-5002700,2022-04-30,Cancelled,1,1112.0,INR,False
408-9019983-8862750,2022-04-30,Shipped,1,635.0,INR,False
405-1990663-9192363,2022-04-30,Shipped,1,399.0,INR,False
403-5876876-0701925,2022-04-30,Shipped,1,363.0,INR,False
405-1437048-4974713,2022-04-30,Cancelled,0,568.57,INR,False
402-9348518-5984354,2022-04-30,Cancelled,0,568.57,INR,False
402-9348518-5984354,2022-04-30,Cancelled,0,568.57,INR,False
406-8892825-4377127,2022-04-30,Cancelled,0,568.57,INR,False
406-7955475-7819507,2022-04-30,Shipped,1,458.0,INR,False
405-6675358-3715504,2022-04-30,Shipped,1,597.0,INR,False
171-7920358-6691543,2022-04-30,Shipped,1,597.0,INR,False
406-7722012-4093964,2022-04-30,Shipped - Delivered to Buyer,1,1249.0,INR,False
408-7616878-8551517,2022-04-30,Shipped,1,801.0,INR,False
408-8068196-8707526,2022-04-30,Cancelled,0,568.57,INR,False
407-2512537-5717124,2022-04-30,Shipped,1,393.0,INR,False
406-3257301-5556318,2022-04-30,Shipped,1,744.0,INR,False
402-7784273-3159533,2022-04-30,Shipped,1,540.0,INR,False
403-9745522-7408318,2022-04-30,Shipped,1,696.0,INR,False
405-7523500-6097912,2022-04-30,Shipped,1,512.0,INR,False
171-0947491-1860302,2022-04-30,Shipped,1,922.0,INR,False
407-9614308-2636322,2022-04-30,Shipped,1,818.0,INR,False
171-6153595-4758722,2022-04-30,Shipped,2,2224.0,INR,False
402-0721169-8180327,2022-04-30,Shipped,1,1112.0,INR,False
406-9129776-9779513,2022-04-30,Shipped,1,792.0,INR,False
406-4276465-0364334,2022-04-30,Shipped,1,824.0,INR,False
402-8123545-4535558,2022-04-30,Cancelled,0,358.1,INR,False
408-0987613-5525924,2022-04-30,Cancelled,0,568.57,INR,False
406-0038568-0852338,2022-04-30,Shipped,1,759.0,INR,False
403-5684700-6277902,2022-04-30,Shipped,1,744.0,INR,False
403-2561797-6193141,2022-04-30,Shipped,1,1140.0,INR,False
406-4980665-9833930,2022-04-30,Shipped,1,625.0,INR,False
405-9201316-2870743,2022-04-30,Shipped - Delivered to Buyer,1,518.0,INR,True
408-7966317-7457928,2022-04-30,Shipped - Delivered to Buyer,1,759.0,INR,False
171-0983521-4425145,2022-04-30,Shipped,1,744.0,INR,False
403-5847066-2369918,2022-04-30,Shipped,1,1112.0,INR,False
404-9771516-3764302,2022-04-30,Shipped,1,1140.0,INR,False
405-0534257-8109938,2022-04-30,Shipped,1,486.0,INR,False
171-5702903-4981901,2022-04-30,Shipped - Delivered to Buyer,1,888.0,INR,False
406-6474243-1265115,2022-04-30,Shipped,1,666.0,INR,False
405-3523941-5355524,2022-04-30,Shipped - Delivered to Buyer,1,487.0,INR,False
405-3523941-5355524,2022-04-30,Shipped - Delivered to Buyer,1,597.0,INR,False
403-5082537-8368348,2022-04-30,Shipped - Delivered to Buyer,1,363.0,INR,False
408-5947919-3506726,2022-04-30,Shipped,1,512.0,INR,False
408-6114783-6199528,2022-04-30,Shipped,1,377.0,INR,False
408-6114783-6199528,2022-04-30,Shipped,1,377.0,INR,False
408-9630926-2785104,2022-04-30,Cancelled,0,568.57,INR,False
403-5342526-7867558,2022-04-30,Cancelled,0,568.57,INR,False
404-2255125-4533134,2022-04-30,Shipped,1,967.0,INR,False
171-5594281-0212357,2022-04-30,Shipped - Delivered to Buyer,1,788.0,INR,False
405-6041428-1576346,2022-04-30,Cancelled,0,568.57,INR,False
405-5933927-3375545,2022-04-30,Cancelled,0,1058.93,INR,False
405-5933927-3375545,2022-04-30,Cancelled,0,1249.11,INR,False
405-3785331-3948333,2022-04-30,Shipped,1,597.0,INR,False
404-8711304-7038702,2022-04-30,Shipped,1,1112.0,INR,False
405-2872303-9941933,2022-04-30,Cancelled,0,700.96,INR,False
402-6464284-9643538,2022-04-30,Shipped,1,1213.0,INR,False
405-7534473-2900341,2022-04-30,Shipped,1,517.0,INR,False
407-2944929-6438702,2022-04-30,Shipped - Delivered to Buyer,1,662.0,INR,False
171-0362861-1228360,2022-04-30,Shipped,1,568.0,INR,False
404-5775216-5570767,2022-04-30,Shipped,1,476.0,INR,False
171-2754000-1881907,2022-04-30,Shipped - Delivered to Buyer,1,316.0,INR,False
408-2784061-1695540,2022-04-30,Shipped,1,486.0,INR,False
403-8794854-0523518,2022-04-30,Shipped,1,517.0,INR,False
404-4680896-8003501,2022-04-30,Cancelled,1,1186.0,INR,False
405-8314081-3929157,2022-04-30,Shipped,1,376.0,INR,False
406-1694518-5618746,2022-04-30,Cancelled,0,568.57,INR,False
408-5094125-1397968,2022-04-30,Shipped,1,715.0,INR,False
402-6569321-5308311,2022-04-30,Shipped,1,1065.0,INR,False
406-5828889-4813915,2022-04-30,Shipped,1,744.0,INR,False
402-4832715-9188334,2022-04-30,Shipped,1,399.0,INR,False
408-9898972-5365901,2022-04-30,Shipped - Delivered to Buyer,1,1099.0,INR,False
408-7275140-3593905,2022-04-30,Shipped,1,744.0,INR,False
405-7907546-1330739,2022-04-30,Shipped,1,329.0,INR,False
405-7732656-4733913,2022-04-30,Shipped - Delivered to Buyer,1,362.0,INR,False
405-7732656-4733913,2022-04-30,Shipped - Delivered to Buyer,1,342.0,INR,False
405-7732656-4733913,2022-04-30,Shipped - Delivered to Buyer,1,363.0,INR,False
171-5431988-8713937,2022-04-30,Shipped,1,459.0,INR,False
171-6687746-4020351,2022-04-30,Shipped,1,888.0,INR,False
403-3045245-2207560,2022-04-30,Shipped,1,376.0,INR,False
405-4991185-1773106,2022-04-30,Shipped,1,599.0,INR,False
403-6782192-8968326,2022-04-30,Shipped,1,916.0,INR,False
171-6640050-9516349,2022-04-30,Shipped,1,329.0,INR,False
402-5014156-9264316,2022-04-30,Cancelled,0,568.57,INR,False
408-8342548-5107567,2022-04-30,Shipped,1,626.0,INR,False
404-7769149-3935539,2022-04-30,Shipped,1,725.0,INR,False
402-5903377-6817119,2022-04-30,Cancelled,0,568.57,INR,False
405-6584819-2669165,2022-04-30,Shipped,1,1112.0,INR,False
405-9099443-7445111,2022-04-30,Cancelled,0,568.57,INR,False
408-3810333-4165930,2022-04-30,Shipped - Delivered to Buyer,1,329.0,INR,False
405-0881145-7742744,2022-04-30,Shipped,1,487.0,INR,False
403-7153786-2898705,2022-04-30,Shipped,1,801.0,INR,False
408-2042136-9817130,2022-04-30,Shipped,1,352.0,INR,False
408-2042136-9817130,2022-04-30,Shipped,1,442.0,INR,False
407-8176931-5052349,2022-04-30,Cancelled,0,280.95,INR,False
407-3305249-3442711,2022-04-30,Cancelled,1,283.0,INR,False
403-5215681-9527524,2022-04-30,Shipped,1,654.0,INR,False
408-3749874-2210712,2022-04-30,Shipped,1,399.0,INR,False
406-6143137-4946754,2022-04-30,Shipped,1,419.0,INR,False
403-3797724-0896348,2022-04-30,Shipped,1,654.0,INR,False
407-3778695-8884327,2022-04-30,Shipped,1,744.0,INR,False
402-6454286-3321909,2022-04-30,Shipped - Delivered to Buyer,1,399.0,INR,False
402-9138974-2250726,2022-04-30,Shipped,1,452.0,INR,False
402-9138974-2250726,2022-04-30,Shipped,1,499.0,INR,False
408-4193711-8156307,2022-04-30,Shipped - Delivered to Buyer,1,0.0,INR,False
404-5546156-4947565,2022-04-30,Shipped - Delivered to Buyer,1,471.0,INR,False
408-0902233-8069950,2022-04-30,Shipped - Returned to Seller,1,0.0,INR,False
171-7821391-2118700,2022-04-30,Shipped,1,431.0,INR,False
171-3764328-7297105,2022-04-30,Shipped,1,511.0,INR,False
406-5700980-4110708,2022-04-30,Shipped,1,1463.0,INR,False
406-4317049-7021127,2022-04-30,Shipped,1,517.0,INR,False
408-0738576-5377963,2022-04-30,Shipped,1,399.0,INR,False
171-6112262-4294731,2022-04-30,Cancelled,0,568.57,INR,False
